60760044,0060760044.jpg,http://ecx.images-amazon.com/images/I/51wyC94wwCL.jpg,The Cartoon History of the Modern World Part 1: From Columbus to the U.S. Constitution (Pt. 1),Larry Gonick,5,Comics & Graphic Novels
809094703,0809094703.jpg,http://ecx.images-amazon.com/images/I/51PJW5gkyxL.jpg,The United States Constitution: A Graphic Adaptation,Jonathan Hennessey,5,Comics & Graphic Novels
059306612X,059306612X.jpg,http://ecx.images-amazon.com/images/I/5171UY51ubL.jpg,Magic of Reality: How We Know What's Really True,Richard Dawkins,5,Comics & Graphic Novels
785832823,0785832823.jpg,http://ecx.images-amazon.com/images/I/61WTk7trkqL.jpg,Superman: The War Years 1938-1945,Roy Thomas,5,Comics & Graphic Novels
60760087,0060760087.jpg,http://ecx.images-amazon.com/images/I/51CLCqldnRL.jpg,"The Cartoon History of the Modern World, Part 2: From the Bastille to Baghdad",Larry Gonick,5,Comics & Graphic Novels
836218310,0836218310.jpg,http://ecx.images-amazon.com/images/I/51BpeuxPnBL.jpg,The Far Side Gallery 3,Gary Larson,5,Comics & Graphic Novels
809094746,0809094746.jpg,http://ecx.images-amazon.com/images/I/61bFtY98jFL.jpg,Battle Lines: A Graphic History of the Civil War,Jonathan Fetter-Vorm,5,Comics & Graphic Novels
71456678,0071456678.jpg,http://ecx.images-amazon.com/images/I/515REpUcvUL.jpg,Increase Your Score In 3 Minutes A Day: ACT Reading,Randall McCutcheon,28,Test Preparation
073861002X,073861002X.jpg,http://ecx.images-amazon.com/images/I/51q5Ni-O8iL.jpg,COMPASS Exam - Bob Miller's Math Prep,Bob Miller,28,Test Preparation
71820175,0071820175.jpg,http://ecx.images-amazon.com/images/I/51iF4LRyodL.jpg,500 ACT Math Questions to Know by Test Day (Mcgraw Hill's 500 Questions to Know By Test Day),Cynthia Johnson,28,Test Preparation
991388372,0991388372.jpg,http://ecx.images-amazon.com/images/I/51k2UUEhK%2BL.jpg,ACT English Practice Book (Advanced Practice Series) (Volume 7),Khalid Khashoggi,28,Test Preparation
71820159,0071820159.jpg,http://ecx.images-amazon.com/images/I/51m4d95iJfL.jpg,500 ACT Science Questions to Know by Test Day (Mcgraw Hill's 500 Questions to Know By Test Day),Inc. Anaxos,28,Test Preparation
1118911539,1118911539.jpg,http://ecx.images-amazon.com/images/I/51KYwo9QjAL.jpg,"ACT For Dummies, with Online Practice Tests",Lisa Zimmer Hatch,28,Test Preparation
71821317,0071821317.jpg,http://ecx.images-amazon.com/images/I/51V%2BpFzp4zL.jpg,McGraw-Hill's 500 ACT English and Reading Questions to Know by Test Day (Mcgraw Hill's 500 Questions to Know By Test Day),Cynthia Johnson,28,Test Preparation
1607144786,1607144786.jpg,http://ecx.images-amazon.com/images/I/51uM8BLOLrL.jpg,Kaplan ACT in a Box,Kaplan,28,Test Preparation
71613870,0071613870.jpg,http://ecx.images-amazon.com/images/I/51NlF8XAtcL.jpg,"McGraw-Hill's Top 50 Skills for a Top Score: ACT English, Reading, and Science",Brian Leaf,28,Test Preparation
988760908,0988760908.jpg,http://ecx.images-amazon.com/images/I/41BWmBk1s%2BL.jpg,The ACT for Bad Test Takers,Moshe Ohayon,28,Test Preparation
1118001540,1118001540.jpg,http://ecx.images-amazon.com/images/I/510RStxFmaL.jpg,ACT Math For Dummies,Mark Zegarelli,28,Test Preparation
804125554,0804125554.jpg,http://ecx.images-amazon.com/images/I/61bdR5z5C8L.jpg,ACT Elite 36: Elite Prep for Advanced Students (College Test Preparation),Princeton Review,28,Test Preparation
1567657176,1567657176.jpg,http://ecx.images-amazon.com/images/I/51QOT9q9gzL.jpg,Preparing for the ACT Mathematics & Science Reasoning,Robert Postman,28,Test Preparation
1101881992,1101881992.jpg,http://ecx.images-amazon.com/images/I/519FEsxy1iL.jpg,"Cracking the ACT Premium Edition with 8 Practice Tests and DVD, 2016 (College Test Preparation)",Princeton Review,28,Test Preparation
738606677,0738606677.jpg,http://ecx.images-amazon.com/images/I/51BOl30qTRL.jpg,Catholic High School Entrance Exams w/CD-ROM 2nd Ed. (Catholic High School Entrance Test Prep),Dr. Anita Price Davis Ed.D.,28,Test Preparation
984658335,0984658335.jpg,http://ecx.images-amazon.com/images/I/51Q0k69rX0L.jpg,SAT Reading Bible : PowerScore Test Preparation,Victoria Wood,28,Test Preparation
71814418,0071814418.jpg,http://ecx.images-amazon.com/images/I/51SWS9ttLHL.jpg,ACT 36 in Just 7 Steps,Maria Filsinger,28,Test Preparation
1580088392,1580088392.jpg,http://ecx.images-amazon.com/images/I/51D2Pvbx7sL.jpg,"Cool Colleges: For the Hyper-Intelligent, Self-Directed, Late Blooming, and Just Plain Different (Cool Colleges: For the Hyper-Intelligent, Self-Directed, Late Blooming, & Just Plain Different)",Donald Asher,28,Test Preparation
1101881690,1101881690.jpg,http://ecx.images-amazon.com/images/I/51wUvH5ko4L.jpg,"Crash Course for the ACT, 5th Edition (College Test Preparation)",Princeton Review,28,Test Preparation
160978054X,160978054X.jpg,http://ecx.images-amazon.com/images/I/51XqzmhbJOL.jpg,"Kaplan ACT English, Reading, and Writing Workbook (Kaplan Test Prep)",Kaplan,28,Test Preparation
307945707,0307945707.jpg,http://ecx.images-amazon.com/images/I/51ifFwa576L.jpg,"1,296 ACT Practice Questions, 3rd Edition (College Test Preparation)",Princeton Review,28,Test Preparation
804124981,0804124981.jpg,http://ecx.images-amazon.com/images/I/51fAa3xDLwL.jpg,Cracking the PSAT/NMSQT with 2 Practice Tests (College Test Preparation),Princeton Review,28,Test Preparation
71769080,0071769080.jpg,http://ecx.images-amazon.com/images/I/51uW-XrLsUL.jpg,"McGraw-Hill's Conquering ACT English Reading and Writing, 2nd Edition",Steven Dulan,28,Test Preparation
1419550179,1419550179.jpg,http://ecx.images-amazon.com/images/I/61r38pxKRgL.jpg,Kaplan ACT Strategies for Super Busy Students: 15 Simple Steps to Tackle the ACT While Keeping Your Life Together (Kaplan Test Prep),Kaplan,28,Test Preparation
761174397,0761174397.jpg,http://ecx.images-amazon.com/images/I/511U44lm6tL.jpg,"Up Your Score: ACT, 2014-2015 Edition: The Underground Guide",Chris Arp,28,Test Preparation
804124558,0804124558.jpg,http://ecx.images-amazon.com/images/I/51vS8oxxo-L.jpg,Math and Science Prep for the SAT & ACT: 2 Books in 1 (College Test Preparation),Princeton Review,28,Test Preparation
1402295677,1402295677.jpg,http://ecx.images-amazon.com/images/I/51jWMLUr05L.jpg,Gruber's Complete ACT Guide 2015,Gary Gruber,28,Test Preparation
1609710657,1609710657.jpg,http://ecx.images-amazon.com/images/I/51-lS7T%2BOqL.jpg,ACT Exam Secrets Study Guide: ACT Test Review for the ACT Test,ACT Exam Secrets Test Prep Team,28,Test Preparation
983447136,0983447136.jpg,http://ecx.images-amazon.com/images/I/41CQqQnUYSL.jpg,Tutor Ted's Guide to the ACT,Ted Dorsey  M.A.,28,Test Preparation
804124388,0804124388.jpg,http://ecx.images-amazon.com/images/I/51sIVdUaK%2BL.jpg,"Cracking the ACT with 3 Practice Tests, 2014 Edition (College Test Preparation)",Princeton Review,28,Test Preparation
71842462,0071842462.jpg,http://ecx.images-amazon.com/images/I/51%2B%2BEIRo7ML.jpg,"McGraw-Hill Education ACT 2016, Cross-Platform Edition",Steven Dulan,28,Test Preparation
1567652093,1567652093.jpg,http://ecx.images-amazon.com/images/I/51cxMdAi2JL.jpg,"Preparing for the ACT English, Reading & Writing",Robert Postman,28,Test Preparation
1517511119,1517511119.jpg,http://ecx.images-amazon.com/images/I/418CFMc1OxL.jpg,Official ACT Vocabulary 3000 : Become a True Master of ACT Vocabulary...Quickly,Official Test Prep Content Team,28,Test Preparation
1607746395,1607746395.jpg,http://ecx.images-amazon.com/images/I/51FYJ%2BQrcWL.jpg,Acing the ACT: An Elite Tutor's Guide to Tricky Questions and Secret Strategies that Make a Big Difference,Elizabeth King,28,Test Preparation
1625231903,1625231903.jpg,http://ecx.images-amazon.com/images/I/61s2%2BaGdheL.jpg,College Prep Comprehensive for SAT and ACT: Book + Online + DVD + Mobile (Kaplan Test Prep),Kaplan,28,Test Preparation
099673791X,099673791X.jpg,http://ecx.images-amazon.com/images/I/51queQuGneL.jpg,"Gruber's ACT Strategies, Practice, and Review 2015-2016",Gary Gruber,28,Test Preparation
1515194213,1515194213.jpg,http://ecx.images-amazon.com/images/I/51hqriKDnfL.jpg,Fun ACT Prep English and Reading: Skill by Skill: because test prep doesn't have to be boring,Mary Kate Mikulskis,28,Test Preparation
764147056,0764147056.jpg,http://ecx.images-amazon.com/images/I/515izllZcgL.jpg,"Barron's ACT 36, 2nd Edition: Aiming for the Perfect Score",Alexander Spare  M.A.,28,Test Preparation
1438000979,1438000979.jpg,http://ecx.images-amazon.com/images/I/51hnmoi6sKL.jpg,"Barron's ACT, 17th Edition",George Ehrenhaft Ed.D.,28,Test Preparation
080412454X,080412454X.jpg,http://ecx.images-amazon.com/images/I/51tq9PlRW1L.jpg,Reading and Writing Prep for the SAT & ACT: 2 Books in 1 (College Test Preparation),Princeton Review,28,Test Preparation
007176416X,007176416X.jpg,http://ecx.images-amazon.com/images/I/51CDyF1gx0L.jpg,"McGraw-Hill's Conquering the ACT Math and Science, 2nd Edition",Steven Dulan,28,Test Preparation
768926750,0768926750.jpg,http://ecx.images-amazon.com/images/I/51Kn7XOGzyL.jpg,The Real ACT Prep Guide: The Only Guide to Include 3Real ACT Tests,ACTOrg,28,Test Preparation
B00CNKPWYE,B00CNKPWYE.jpg,http://ecx.images-amazon.com/images/I/51U6jA1UduL.jpg,"The Real ACT, 3rd Edition (Real ACT Prep Guide)",Inc. ACT,28,Test Preparation
143800365X,143800365X.jpg,http://ecx.images-amazon.com/images/I/51WMbzwi6UL.jpg,Hot Words for the ACT,Linda Carnevale M.A.,28,Test Preparation
1463688687,1463688687.jpg,http://ecx.images-amazon.com/images/I/51ZRwNF03eL.jpg,The Ultimate ACT Tutorial: The Easiest and Most Effective Way to Raise Your Score,Erik Klass,28,Test Preparation
375428062,0375428062.jpg,http://ecx.images-amazon.com/images/I/41r9VkgjAoL.jpg,Essential ACT (flashcards) (College Test Preparation),Princeton Review,28,Test Preparation
615435939,0615435939.jpg,http://ecx.images-amazon.com/images/I/41M3VgEBL0L.jpg,Boost Your Score: Underground Calculator Programs for the ACT Test,Advantage Point,28,Test Preparation
71835059,0071835059.jpg,http://ecx.images-amazon.com/images/I/51LA5eJuZ0L.jpg,"McGraw-Hill Education 1,715 ACT Practice Questions",Drew Johnson,28,Test Preparation
71736972,0071736972.jpg,http://ecx.images-amazon.com/images/I/514%2BCL5fyOL.jpg,"McGraw-Hill's 10 ACT Practice Tests, Third Edition (McGraw-Hill's 10 Practice Acts)",Steven Dulan,28,Test Preparation
1889057657,1889057657.jpg,http://ecx.images-amazon.com/images/I/41rYNtU82HL.jpg,ACT Math Prep Course,Jeff Kolby,28,Test Preparation
983447144,0983447144.jpg,http://ecx.images-amazon.com/images/I/51MVIsUCzuL.jpg,Tutor Ted's ACT Practice Tests,Ted Dorsey M.A.,28,Test Preparation
738610097,0738610097.jpg,http://ecx.images-amazon.com/images/I/514PXVXsq2L.jpg,ACT Strategy Smart Book + Online (SAT PSAT ACT (College Admission) Prep),Kelly Roell MA,28,Test Preparation
1481884107,1481884107.jpg,http://ecx.images-amazon.com/images/I/51TCVpm5geL.jpg,"Math Study Guide for the SAT, ACT and SAT Subject Tests -  Final Edition",Richard F Corn,28,Test Preparation
1514876507,1514876507.jpg,http://ecx.images-amazon.com/images/I/51aHDmUI01L.jpg,The Ultimate ACT Tutorial: Writing,Erik Klass,28,Test Preparation
1886778159,1886778159.jpg,http://ecx.images-amazon.com/images/I/514GRWF2X4L.jpg,"A New Dawn: The Complete Don A. Stuart Stories (Nesfa's Choice Series, Volume 22)",John W. Campbell,24,Science Fiction & Fantasy
199552517,0199552517.jpg,http://ecx.images-amazon.com/images/I/511fKuIOmqL.jpg,The Extraordinary Journeys: Around the World in Eighty Days (Oxford World's Classics),Jules Verne,24,Science Fiction & Fantasy
1250029139,1250029139.jpg,http://ecx.images-amazon.com/images/I/51C2X32MHnL.jpg,The Year's Best Science Fiction: Thirtieth Annual Collection,,24,Science Fiction & Fantasy
765326159,0765326159.jpg,http://ecx.images-amazon.com/images/I/51IY35jIGxL.jpg,Wild Cards I,Wild Cards Trust,24,Science Fiction & Fantasy
1451639449,1451639449.jpg,http://ecx.images-amazon.com/images/I/511xzDRDT9L.jpg,"A Liaden Universe Constellation, Vol. 2",Sharon Lee,24,Science Fiction & Fantasy
1612422403,1612422403.jpg,http://ecx.images-amazon.com/images/I/51lNLvH1D3L.jpg,Robert Heinlein's Expanded Universe: Volume Two,Robert A. Heinlein,24,Science Fiction & Fantasy
1594746370,1594746370.jpg,http://ecx.images-amazon.com/images/I/51BMnyxtdML.jpg,William Shakespeare's Star Wars,Ian Doescher,24,Science Fiction & Fantasy
765375516,0765375516.jpg,http://ecx.images-amazon.com/images/I/41B9MgI2sKL.jpg,Luna: New Moon,Ian McDonald,24,Science Fiction & Fantasy
1481153684,1481153684.jpg,http://ecx.images-amazon.com/images/I/51ORxlYwFYL.jpg,Dining With The Doctor: The Unauthorized Whovian Cookbook,Chris-Rachael Oseland,24,Science Fiction & Fantasy
055339147X,055339147X.jpg,http://ecx.images-amazon.com/images/I/51aXw2ZQvTL.jpg,Star Wars: A New Dawn,John Jackson Miller,24,Science Fiction & Fantasy
345511573,0345511573.jpg,http://ecx.images-amazon.com/images/I/51dnHIsK0KL.jpg,"Dynasty of Evil (Star Wars: Darth Bane, Book 3)",Drew Karpyshyn,24,Science Fiction & Fantasy
345477499,0345477499.jpg,http://ecx.images-amazon.com/images/I/51hH0rjjJKL.jpg,"Rule of Two (Star Wars: Darth Bane, Book 2)",Drew Karpyshyn,24,Science Fiction & Fantasy
345511395,0345511395.jpg,http://ecx.images-amazon.com/images/I/51j0quO3dRL.jpg,Star Wars: The Old Republic - Deceived (Star Wars: The Old Republic - Legends),Paul S. Kemp,24,Science Fiction & Fantasy
1101885378,1101885378.jpg,http://ecx.images-amazon.com/images/I/51pqH0tywdL.jpg,Star Wars Trilogy,George Lucas,24,Science Fiction & Fantasy
345498704,0345498704.jpg,http://ecx.images-amazon.com/images/I/51y3%2B1DPzJL.jpg,"Star Wars: The Prequel Trilogy (Episodes I, II & III)",Terry Brooks,24,Science Fiction & Fantasy
553572946,0553572946.jpg,http://ecx.images-amazon.com/images/I/51DKUss0h5L.jpg,Endymion (Hyperion),Dan Simmons,24,Science Fiction & Fantasy
553394428,0553394428.jpg,http://ecx.images-amazon.com/images/I/51Wgkk0jt5L.jpg,Lightless,C.A. Higgins,24,Science Fiction & Fantasy
553573357,0553573357.jpg,http://ecx.images-amazon.com/images/I/51yzUTHZ76L.jpg,Blue Mars (Mars Trilogy),Kim Stanley Robinson,24,Science Fiction & Fantasy
345546849,0345546849.jpg,http://ecx.images-amazon.com/images/I/51H%2BDkd%2BW5L.jpg,Kenobi: Star Wars (Star Wars - Legends),John Jackson Miller,24,Science Fiction & Fantasy
1612182615,1612182615.jpg,http://ecx.images-amazon.com/images/I/515dYNch5mL.jpg,Book of Sith: Secrets from the Dark Side [Vault Edition],Daniel Wallace,24,Science Fiction & Fantasy
159474713X,159474713X.jpg,http://ecx.images-amazon.com/images/I/61ms1aC6aIL.jpg,William Shakespeare's The Jedi Doth Return (William Shakespeare's Star Wars),Ian Doescher,24,Science Fiction & Fantasy
345533046,0345533046.jpg,http://ecx.images-amazon.com/images/I/51v764gHTTL.jpg,Star Wars Millennium Falcon: Owner's Workshop Manual,Ryder Windham,24,Science Fiction & Fantasy
553572989,0553572989.jpg,http://ecx.images-amazon.com/images/I/51ItEL5a%2BSL.jpg,The Rise of Endymion (Hyperion),Dan Simmons,24,Science Fiction & Fantasy
1595827684,1595827684.jpg,http://ecx.images-amazon.com/images/I/51vXn2jsISL.jpg,The Art of The Mass Effect Universe,Casey Husdon,24,Science Fiction & Fantasy
B00BRONUBE,B00BRONUBE.jpg,http://ecx.images-amazon.com/images/I/51qQGXbpTLL.jpg,Remnant Population,Elizabeth Moon,24,Science Fiction & Fantasy
441328008,0441328008.jpg,http://ecx.images-amazon.com/images/I/41b6B8nVaRL.jpg,Heretics of Dune,Frank Herbert,24,Science Fiction & Fantasy
307739457,0307739457.jpg,http://ecx.images-amazon.com/images/I/51HXpmXb3GL.jpg,How to Live Safely in a Science Fictional Universe: A Novel,Charles Yu,24,Science Fiction & Fantasy
1476780676,1476780676.jpg,http://ecx.images-amazon.com/images/I/51gONUZxR-L.jpg,The Road to Hell (Multiverse Series),David Weber,24,Science Fiction & Fantasy
345511336,0345511336.jpg,http://ecx.images-amazon.com/images/I/51oh6r9VcdL.jpg,Fatal Alliance (Star Wars: The Old Republic) (Star Wars: The Old Republic - Legends),Sean Williams,24,Science Fiction & Fantasy
B00DP5QPBA,B00DP5QPBA.jpg,http://ecx.images-amazon.com/images/I/61YAKdICLuL.jpg,Viking's Prize,Tanya Anne Crosby,22,Romance
61673501,0061673501.jpg,http://ecx.images-amazon.com/images/I/51L840G2riL.jpg,The Viking Takes a Knight (Viking I),Sandra Hill,22,Romance
037324567X,037324567X.jpg,http://ecx.images-amazon.com/images/I/210HAXCN1NL.jpg,The Marriage Medallion (Silhouette Special Edition 1567) (Viking Brides series),Christine Rimmer,22,Romance
515116998,0515116998.jpg,http://ecx.images-amazon.com/images/I/219XYFYZGGL.jpg,Captive Heart,Anita Gordon,22,Romance
1514373297,1514373297.jpg,http://ecx.images-amazon.com/images/I/51r18Tmlh8L.jpg,Celtic Mann (Heart of the Battle Series) (Volume 3),Lexy Timms,22,Romance
1512037125,1512037125.jpg,http://ecx.images-amazon.com/images/I/51oWVVjXKQL.jpg,Celtic Rune: Historical Viking - Highlander Romance (Heart of the Battle Series) (Volume 2),Lexy Timms,22,Romance
62019139,0062019139.jpg,http://ecx.images-amazon.com/images/I/51s1SWer1UL.jpg,The Tarnished Lady (Viking I),Sandra Hill,22,Romance
843932430,0843932430.jpg,http://ecx.images-amazon.com/images/I/41NYJCydqbL.jpg,Viking Passion,Flora Speer,22,Romance
1942606036,1942606036.jpg,http://ecx.images-amazon.com/images/I/51adTfX5HDL.jpg,The Man of Her Dreams,Leanne Burroughs,22,Romance
515115843,0515115843.jpg,http://ecx.images-amazon.com/images/I/51xah4SMeML.jpg,Lord of Falcon Ridge,Catherine Coulter,22,Romance
373297904,0373297904.jpg,http://ecx.images-amazon.com/images/I/51P6%2BTdxMcL.jpg,Surrender to the Viking (Harlequin Historical\Victorious Vikings),Joanna Fulford,22,Romance
B00G2SK1WQ,B00G2SK1WQ.jpg,http://ecx.images-amazon.com/images/I/61PjZNp%2BY2L.jpg,Maiden and the Monster,Michelle M. Pillow,22,Romance
1494841894,1494841894.jpg,http://ecx.images-amazon.com/images/I/51wagZLUwoL.jpg,The Viking's Daughter,Marti Talbott,22,Romance
1402261853,1402261853.jpg,http://ecx.images-amazon.com/images/I/51un9-9xypL.jpg,Lord of Fire and Ice,Mia Marlowe,22,Romance
1508957487,1508957487.jpg,http://ecx.images-amazon.com/images/I/51QTlyVJjrL.jpg,The Viking's Son (The Viking Series) (Volume 3),Marti Talbott,22,Romance
1611942179,1611942179.jpg,http://ecx.images-amazon.com/images/I/51e4859aFSL.jpg,Santa Viking,Sandra Hill,22,Romance
380770482,0380770482.jpg,http://ecx.images-amazon.com/images/I/41M11ZS5ZML.jpg,Viking,Fabio,22,Romance
843957468,0843957468.jpg,http://ecx.images-amazon.com/images/I/51hK0EGf9IL.jpg,Viking Warrior (Leisure Historical Romance),Connie Mason,22,Romance
373295340,0373295340.jpg,http://ecx.images-amazon.com/images/I/31mWkywm4dL.jpg,The Viking's Defiant Bride,Joanna Fulford,22,Romance
62019090,0062019090.jpg,http://ecx.images-amazon.com/images/I/51cgAKIYZyL.jpg,The Outlaw Viking (Viking I),Sandra Hill,22,Romance
62210440,0062210440.jpg,http://ecx.images-amazon.com/images/I/51IBbTBmO8L.jpg,The Pirate Bride (Viking I),Sandra Hill,22,Romance
006201904X,006201904X.jpg,http://ecx.images-amazon.com/images/I/512RlE3RBxL.jpg,Hot & Heavy (Viking II),Sandra Hill,22,Romance
150859810X,150859810X.jpg,http://ecx.images-amazon.com/images/I/51g822qIwdL.jpg,The Shield Maiden's Revenge: The Vikings of Vinland: Book One (Volume 1),Bibi Rizer,22,Romance
1508572070,1508572070.jpg,http://ecx.images-amazon.com/images/I/510tLCBgQrL.jpg,VIking Mine,Joanna Davis,22,Romance
1556526008,1556526008.jpg,http://ecx.images-amazon.com/images/I/51ne52su3KL.jpg,Avalon: A Novel (Rediscovered Classics),Anya Seton,22,Romance
62019236,0062019236.jpg,http://ecx.images-amazon.com/images/I/51W723WOdnL.jpg,Wet & Wild (Viking II),Sandra Hill,22,Romance
1507628390,1507628390.jpg,http://ecx.images-amazon.com/images/I/51Al30pBV5L.jpg,Viking Thrall,Joanna Davis,22,Romance
B00YRBMPEM,B00YRBMPEM.jpg,http://ecx.images-amazon.com/images/I/61-fSkOLlaL.jpg,"Her Fiery Viking: A Paranormal Romance: Her Elemental Viking, Book 1",AJ Tipton,22,Romance
843949848,0843949848.jpg,http://ecx.images-amazon.com/images/I/51TmiHHTnrL.jpg,My Fair Viking,Sandra Hill,22,Romance
373297580,0373297580.jpg,http://ecx.images-amazon.com/images/I/51NfQ%2BhlAiL.jpg,Defiant in the Viking's Bed (Harlequin Historical\Victorious Vikings),Joanna Fulford,22,Romance
821744607,0821744607.jpg,http://ecx.images-amazon.com/images/I/51J6C3SA9ZL.jpg,Beloved Viking (Lovegram historical romances),Betty Brooks,22,Romance
